,Username,Place,Peak Rating,Wins,Wins in first 25,Counted Wins,Core Rare,Core Epic,Core Legendary,Trial Rare,Trial Epic,Trial Legendary,,
,SonGokuBg,,10,7,7,7,2,0,0,0,0,0,,
,Utar Vicar of Pebbles,,6,7,7,7,2,0,0,0,0,0,,
,LetMeLive,,12,7,7,7,2,0,0,0,0,0,,
,Headsnap,,7,7,7,7,2,0,0,0,0,0,,
,Montrix,,8,7,7,7,2,0,0,0,0,0,,
,davirozz,,8,7,7,7,2,0,0,0,0,0,,
,Ragnor8476,,7,7,7,7,2,0,0,0,0,0,,
,のんちゃん,,12,7,7,7,2,0,0,0,0,0,,
,CorpGravius,,11,7,7,7,2,0,0,0,0,0,,
,&,,9,7,7,7,2,0,0,0,0,0,,
,handicapable,,1,7,7,7,2,0,0,0,0,0,,
,bushido,,5,7,7,7,2,0,0,0,0,0,,
,Strikeroff,,8,7,7,7,2,0,0,0,0,0,,
,Hastal Havista,,7,7,7,7,2,0,0,0,0,0,,
,kingdavid,,8,7,7,7,2,0,0,0,0,0,,
,Ptothehyphen,,9,7,7,7,2,0,0,0,0,0,,
,Y8Z,,9,7,7,7,2,0,0,0,0,0,,
,Babooshka,,5,21,7,7,2,0,0,0,0,0,,
,MasterMoney22835,,3,7,7,7,2,0,0,0,0,0,,
,Mother_Nature,,3,7,7,7,2,0,0,0,0,0,,
,M.o.D,,5,24,7,7,2,0,0,0,0,0,,
,trent_reznor,,9,8,7,7,2,0,0,0,0,0,,
,Treborsawi,,9,7,7,7,2,0,0,0,0,0,,
,Randalinsky,,8,7,7,7,2,0,0,0,0,0,,
,huntrhatch,,5,13,7,7,2,0,0,0,0,0,,
,ulcus,,9,6,6,6,2,0,0,0,0,0,,
,MuffinMonkey,,9,6,6,6,2,0,0,0,0,0,,
,ThotHtheAtlanteaN,,8,6,6,6,2,0,0,0,0,0,,
,spassbol,,8,6,6,6,2,0,0,0,0,0,,
,blakyeltoro,,5,6,6,6,2,0,0,0,0,0,,
,Santana,,6,6,6,6,2,0,0,0,0,0,,
,Feradac,,3,6,6,6,2,0,0,0,0,0,,
,onlys,,5,6,6,6,2,0,0,0,0,0,,
,hERoIC15397,,12,6,6,6,2,0,0,0,0,0,,
,Tommy2Guns,,7,6,6,6,2,0,0,0,0,0,,
,kentsutse,,5,6,6,6,2,0,0,0,0,0,,
,Grimmcrypter,,5,6,6,6,2,0,0,0,0,0,,
,Deil713009,,5,10,6,6,2,0,0,0,0,0,,
,Odin,,11,6,6,6,2,0,0,0,0,0,,
,Storm Toad,,6,6,6,6,2,0,0,0,0,0,,
,Kietelaar,,8,6,6,6,2,0,0,0,0,0,,
,Krilanz93,,9,6,6,6,2,0,0,0,0,0,,
,Finaldoom,,9,10,6,6,2,0,0,0,0,0,,
,KhanVovan,,6,6,6,6,2,0,0,0,0,0,,
,TooEasy,,11,6,6,6,2,0,0,0,0,0,,
,Monstr72,,1,13,6,6,2,0,0,0,0,0,,
,ProAndyKiller,,10,6,6,6,2,0,0,0,0,0,,
,eMeS,,9,6,6,6,2,0,0,0,0,0,,
,Tafut Aga,,7,6,6,6,2,0,0,0,0,0,,
,SweetGuildOfMine,,1,6,6,6,2,0,0,0,0,0,,
,TheUnknown,,7,6,6,6,2,0,0,0,0,0,,
,Savant.Specter,,11,6,6,6,2,0,0,0,0,0,,
,CuCu99,,7,6,6,6,2,0,0,0,0,0,,
,alastor,,9,6,6,6,2,0,0,0,0,0,,
,coSMIX,,7,6,6,6,2,0,0,0,0,0,,
,tactics1,,8,6,6,6,2,0,0,0,0,0,,
,teawaterwire,,7,6,6,6,2,0,0,0,0,0,,
,Pohm7308,,1,6,6,6,2,0,0,0,0,0,,
,SheNut,,6,19,6,6,2,0,0,0,0,0,,
,Jigahurtz,,1,6,6,6,2,0,0,0,0,0,,
,justinj0305,,7,5,5,5,2,0,0,0,0,0,,
,kigawakunto27,,11,5,5,5,2,0,0,0,0,0,,
,ronink77,,5,5,5,5,2,0,0,0,0,0,,
,Denker,,11,5,5,5,2,0,0,0,0,0,,
,bobcryptolover,,7,5,5,5,2,0,0,0,0,0,,
,cesarmorles,,8,5,5,5,2,0,0,0,0,0,,
,GabZzzz,,6,5,5,5,2,0,0,0,0,0,,
,emanresu,,9,5,5,5,2,0,0,0,0,0,,
,Cerne,,12,5,5,5,2,0,0,0,0,0,,
,crypto_bovine,,5,5,5,5,2,0,0,0,0,0,,
,Wpaladin,,5,5,5,5,2,0,0,0,0,0,,
,ThatCrooks,,4,5,5,5,2,0,0,0,0,0,,
,luc1fack,,1,5,5,5,2,0,0,0,0,0,,
,Videorekorder,,1,5,5,5,2,0,0,0,0,0,,
,Lnrich92,,1,5,5,5,2,0,0,0,0,0,,
,Whitefly00,,2,5,5,5,2,0,0,0,0,0,,
,plaakkon,,9,5,5,5,2,0,0,0,0,0,,
,Pyron,,3,5,5,5,2,0,0,0,0,0,,
,skabber,,10,5,5,5,2,0,0,0,0,0,,
,reterical,,12,5,5,5,2,0,0,0,0,0,,
,Edgecaser,,8,5,5,5,2,0,0,0,0,0,,
,Gongdol92,,5,5,5,5,2,0,0,0,0,0,,
,macbaren,,6,5,5,5,2,0,0,0,0,0,,
,Blackbird,,4,5,5,5,2,0,0,0,0,0,,
,facugaba04,,6,5,5,5,2,0,0,0,0,0,,
,tetezinha,,6,5,5,5,2,0,0,0,0,0,,
,Jaysonparm,,1,5,5,5,2,0,0,0,0,0,,
,tstone2077,,2,5,5,5,2,0,0,0,0,0,,
,0xTailSoup,,9,5,5,5,2,0,0,0,0,0,,
,Azazell,,7,5,5,5,2,0,0,0,0,0,,
,Acecompac,,6,5,5,5,2,0,0,0,0,0,,
,WeirderChimp,,6,5,5,5,2,0,0,0,0,0,,
,adal111,,8,5,5,5,2,0,0,0,0,0,,
,bang39,,9,5,5,5,2,0,0,0,0,0,,
,Shinjiz,,7,5,5,5,2,0,0,0,0,0,,
,bouncetree,,8,5,5,5,2,0,0,0,0,0,,
,SteelRat,,10,5,5,5,2,0,0,0,0,0,,
,Runglish,,2,5,5,5,2,0,0,0,0,0,,
,Lotto,,8,4,4,4,1,0,0,0,0,0,,
,NoT TodaY,,9,4,4,4,1,0,0,0,0,0,,
,Wilderness,,12,4,4,4,1,0,0,0,0,0,,
,Endo,,4,4,4,4,1,0,0,0,0,0,,
,Cruyff14,,8,4,4,4,1,0,0,0,0,0,,
,ancestralrecall,,12,4,4,4,1,0,0,0,0,0,,
,nihao888,,10,4,4,4,1,0,0,0,0,0,,
,Bozie,,5,4,4,4,1,0,0,0,0,0,,
,ScroopyNoopers,,5,4,4,4,1,0,0,0,0,0,,
,gu.cards,,9,4,4,4,1,0,0,0,0,0,,
,Sadness,,4,4,4,4,1,0,0,0,0,0,,
,Eliminator,,4,4,4,4,1,0,0,0,0,0,,
,pungaeduart,,1,4,4,4,1,0,0,0,0,0,,
,the_spic,,4,4,4,4,1,0,0,0,0,0,,
,Overmaster,,1,4,4,4,1,0,0,0,0,0,,
,henningju,,8,4,4,4,1,0,0,0,0,0,,
,-ONETOC-,,3,4,4,4,1,0,0,0,0,0,,
,TradingSocks,,7,5,4,4,1,0,0,0,0,0,,
,alkibios,,1,4,4,4,1,0,0,0,0,0,,
,gou,,12,4,4,4,1,0,0,0,0,0,,
,PeriodBloodMouthWash,,8,4,4,4,1,0,0,0,0,0,,
,heroldius,,2,4,4,4,1,0,0,0,0,0,,
,Cre47iv3,,6,4,4,4,1,0,0,0,0,0,,
,OGGamerTag,,9,4,4,4,1,0,0,0,0,0,,
,saphst4r,,10,4,4,4,1,0,0,0,0,0,,
,hiroppy,,9,4,4,4,1,0,0,0,0,0,,
,Varick,,9,4,4,4,1,0,0,0,0,0,,
,yo.achim,,6,4,4,4,1,0,0,0,0,0,,
,1max112,,4,4,4,4,1,0,0,0,0,0,,
,Bogzbogz,,3,4,4,4,1,0,0,0,0,0,,
,Puppit6070,,1,4,4,4,1,0,0,0,0,0,,
,Cindy,,8,4,4,4,1,0,0,0,0,0,,
,Krumpy Lumpkins,,12,4,4,4,1,0,0,0,0,0,,
,ghostofmerln,,8,4,4,4,1,0,0,0,0,0,,
,Marija1120,,1,4,4,4,1,0,0,0,0,0,,
,GuzmaPhD,,1,4,4,4,1,0,0,0,0,0,,
,juliusnakamoto,,6,15,4,4,1,0,0,0,0,0,,
,Cananopie,,9,4,4,4,1,0,0,0,0,0,,
,LordGonc,,1,4,4,4,1,0,0,0,0,0,,
,Bitcoin,,12,4,4,4,1,0,0,0,0,0,,
,AdventureStory,,8,4,4,4,1,0,0,0,0,0,,
,Meditate_More,,5,4,4,4,1,0,0,0,0,0,,
,Yate,,1,4,4,4,1,0,0,0,0,0,,
,Kontratari,,6,4,4,4,1,0,0,0,0,0,,
,Rugdealer,,5,4,4,4,1,0,0,0,0,0,,
,gecheverria86,,7,4,4,4,1,0,0,0,0,0,,
,Rievserg,,7,4,4,4,1,0,0,0,0,0,,
,Xylo Spongium,,5,4,4,4,1,0,0,0,0,0,,
,Starvin,,11,4,4,4,1,0,0,0,0,0,,
,ezimedia,,6,4,4,4,1,0,0,0,0,0,,
,AddaxHD,,8,4,4,4,1,0,0,0,0,0,,
,Q,,9,4,4,4,1,0,0,0,0,0,,
,Blockfisher,,7,4,4,4,1,0,0,0,0,0,,
,HungLikeHippo,,7,3,3,3,1,0,0,0,0,0,,
,Wasyyyyt,,3,3,3,3,1,0,0,0,0,0,,
,Nyktimené,,7,3,3,3,1,0,0,0,0,0,,
,Otecotecqq,,5,3,3,3,1,0,0,0,0,0,,
,cambocleve,,12,3,3,3,1,0,0,0,0,0,,
,futuremars051,,7,3,3,3,1,0,0,0,0,0,,
,お金猫,,12,3,3,3,1,0,0,0,0,0,,
,Doppelbock,,7,3,3,3,1,0,0,0,0,0,,
,stachu,,8,3,3,3,1,0,0,0,0,0,,
,ProtegeAA,,6,3,3,3,1,0,0,0,0,0,,
,Punch McFists,,7,3,3,3,1,0,0,0,0,0,,
,Sokasakos,,1,3,3,3,1,0,0,0,0,0,,
,vicbergui,,1,3,3,3,1,0,0,0,0,0,,
,magiclazer,,1,3,3,3,1,0,0,0,0,0,,
,arashi9x,,2,3,3,3,1,0,0,0,0,0,,
,BatemanVIE,,6,3,3,3,1,0,0,0,0,0,,
,TORGOVIY MARKET,,5,3,3,3,1,0,0,0,0,0,,
,,,5,3,3,3,1,0,0,0,0,0,,
,Moneybags,,10,3,3,3,1,0,0,0,0,0,,
,sargecasey,,10,3,3,3,1,0,0,0,0,0,,
,MaxMatheus,,8,3,3,3,1,0,0,0,0,0,,
,Flohh82,,4,3,3,3,1,0,0,0,0,0,,
,xcoil,,10,3,3,3,1,0,0,0,0,0,,
,BlocksUnchained,,10,3,3,3,1,0,0,0,0,0,,
,Swen 122,,8,3,3,3,1,0,0,0,0,0,,
,F1rst,,11,3,3,3,1,0,0,0,0,0,,
,WilliamLee,,9,3,3,3,1,0,0,0,0,0,,
,ngeunit1,,9,3,3,3,1,0,0,0,0,0,,
,carebear,,12,3,3,3,1,0,0,0,0,0,,
,Little Straw Magician,,7,3,3,3,1,0,0,0,0,0,,
,cheeseburger,,7,3,3,3,1,0,0,0,0,0,,
,xanndex,,11,3,3,3,1,0,0,0,0,0,,
,shadowstrike42,,7,3,3,3,1,0,0,0,0,0,,
,ra,,8,3,3,3,1,0,0,0,0,0,,
,CardShop,,10,3,3,3,1,0,0,0,0,0,,
,Bayou-Bengal,,7,3,3,3,1,0,0,0,0,0,,
,SatChitAnanda,,5,3,3,3,1,0,0,0,0,0,,
,bit_stan,,12,3,3,3,1,0,0,0,0,0,,
,jellyroll,,6,3,3,3,1,0,0,0,0,0,,
,Dancing_shep,,9,3,3,3,1,0,0,0,0,0,,
,Goder,,5,3,3,3,1,0,0,0,0,0,,
,CelestialWarrior,,1,9,3,3,1,0,0,0,0,0,,
,Wanderer,,5,3,3,3,1,0,0,0,0,0,,
,FSadinoX,,4,3,3,3,1,0,0,0,0,0,,
,Des Petrovich,,9,3,3,3,1,0,0,0,0,0,,
,Oshay,,10,2,2,2,0,0,0,0,0,0,,
,maelstrom4880,,7,2,2,2,0,0,0,0,0,0,,
,haneabelow,,4,2,2,2,0,0,0,0,0,0,,
,Gypo,,6,2,2,2,0,0,0,0,0,0,,
,dm,,4,2,2,2,0,0,0,0,0,0,,
,mmax,,9,2,2,2,0,0,0,0,0,0,,
,shadowstep33,,7,2,2,2,0,0,0,0,0,0,,
,maragigayan,,9,2,2,2,0,0,0,0,0,0,,
,Pwned_By_A_Girl,,8,2,2,2,0,0,0,0,0,0,,
,CryptoJesse,,7,2,2,2,0,0,0,0,0,0,,
,Ramzeez,,6,2,2,2,0,0,0,0,0,0,,
,Roflmywaffle,,6,2,2,2,0,0,0,0,0,0,,
,Devram42,,1,2,2,2,0,0,0,0,0,0,,
,Gabriel,,10,2,2,2,0,0,0,0,0,0,,
,Tribone,,7,2,2,2,0,0,0,0,0,0,,
,Kolledaboss,,8,2,2,2,0,0,0,0,0,0,,
,galdames2,,9,2,2,2,0,0,0,0,0,0,,
,Naio,,7,2,2,2,0,0,0,0,0,0,,
,PuzzleMazl,,9,2,2,2,0,0,0,0,0,0,,
,Bat Soup,,1,2,2,2,0,0,0,0,0,0,,
,Hm47goat,,5,2,2,2,0,0,0,0,0,0,,
,Biggz0522,,7,2,2,2,0,0,0,0,0,0,,
,reddybear,,12,2,2,2,0,0,0,0,0,0,,
,doppiabeo,,6,2,2,2,0,0,0,0,0,0,,
,artMartialMyx,,8,2,2,2,0,0,0,0,0,0,,
,iflion,,7,2,2,2,0,0,0,0,0,0,,
,Mortal,,6,2,2,2,0,0,0,0,0,0,,
,miojo_esperto,,12,2,2,2,0,0,0,0,0,0,,
,BallNChained,,8,2,2,2,0,0,0,0,0,0,,
,_Allack_,,6,2,2,2,0,0,0,0,0,0,,
,Aragon,,12,2,2,2,0,0,0,0,0,0,,
,skankhunt42,,8,2,2,2,0,0,0,0,0,0,,
,Yell,,7,2,2,2,0,0,0,0,0,0,,
,tengchiang,,9,2,2,2,0,0,0,0,0,0,,
,Ms. Tanith,,5,2,2,2,0,0,0,0,0,0,,
,ill_coin,,6,2,2,2,0,0,0,0,0,0,,
,VladTheGod,,4,2,2,2,0,0,0,0,0,0,,
,_Legilia_,,1,2,2,2,0,0,0,0,0,0,,
,Elvenoracle,,6,2,2,2,0,0,0,0,0,0,,
,jimTurbo,,9,2,2,2,0,0,0,0,0,0,,
,Viktor87,,1,2,2,2,0,0,0,0,0,0,,
,Snaggles,,1,2,2,2,0,0,0,0,0,0,,
,7figurecrypto.com,,7,2,2,2,0,0,0,0,0,0,,
,Totemsh,,8,2,2,2,0,0,0,0,0,0,,
,DoolbDeathwave,,1,2,2,2,0,0,0,0,0,0,,
,julien,,6,2,2,2,0,0,0,0,0,0,,
,くりくりぷとぷと,,12,2,2,2,0,0,0,0,0,0,,
,Ultra-Ice,,4,2,2,2,0,0,0,0,0,0,,
,Kappacino,,9,2,2,2,0,0,0,0,0,0,,
,Ayo,,12,2,2,2,0,0,0,0,0,0,,
,Hazy1uk2020,,5,2,2,2,0,0,0,0,0,0,,
,Yostari,,11,2,2,2,0,0,0,0,0,0,,
,Y°dªfe††,,11,2,2,2,0,0,0,0,0,0,,
,mayablock,,8,2,2,2,0,0,0,0,0,0,,
,bumblewy,,1,2,2,2,0,0,0,0,0,0,,
,soumian1,,4,2,2,2,0,0,0,0,0,0,,
,VIZI,,8,2,2,2,0,0,0,0,0,0,,
,Justinkase,,9,2,2,2,0,0,0,0,0,0,,
,-=ÐDrîve~ßyE€=-,,5,2,2,2,0,0,0,0,0,0,,
,CaptainMurika,,6,2,2,2,0,0,0,0,0,0,,
,BlissFul,,1,2,2,2,0,0,0,0,0,0,,
,BL4NKE7,,8,2,2,2,0,0,0,0,0,0,,
,[tst]bonkthatbutt,,12,2,2,2,0,0,0,0,0,0,,
,MylteMilioner,,3,2,2,2,0,0,0,0,0,0,,
,luishmtz,,1,2,2,2,0,0,0,0,0,0,,
,crusty jane,,6,2,2,2,0,0,0,0,0,0,,
,RoadRunner42,,5,2,2,2,0,0,0,0,0,0,,
,USP12345,,8,2,2,2,0,0,0,0,0,0,,
,Master_Elliott,,4,2,2,2,0,0,0,0,0,0,,
,Riddlept,,9,1,1,1,0,0,0,0,0,0,,
,drchronic01,,9,1,1,1,0,0,0,0,0,0,,
,mundobitcoin,,1,1,1,1,0,0,0,0,0,0,,
,El Dios Desencadenado,,8,1,1,1,0,0,0,0,0,0,,
,ReportMe,,8,1,1,1,0,0,0,0,0,0,,
,QuantumTarantino,,6,1,1,1,0,0,0,0,0,0,,
,ErikFisher,,4,1,1,1,0,0,0,0,0,0,,
,Isildur1,,8,1,1,1,0,0,0,0,0,0,,
,NatsuruSen0,,1,1,1,1,0,0,0,0,0,0,,
,rRestless,,4,1,1,1,0,0,0,0,0,0,,
,KENNETHHO321,,6,1,1,1,0,0,0,0,0,0,,
,p_blezee,,7,1,1,1,0,0,0,0,0,0,,
,Dragonlord626,,7,1,1,1,0,0,0,0,0,0,,
,zur_rama111,,6,1,1,1,0,0,0,0,0,0,,
,Ytregah619,,3,1,1,1,0,0,0,0,0,0,,
,HypnoGremlin,,5,1,1,1,0,0,0,0,0,0,,
,AzureDVBB,,7,1,1,1,0,0,0,0,0,0,,
,DRdatamosh,,1,1,1,1,0,0,0,0,0,0,,
,Stepuptotheplate2,,5,1,1,1,0,0,0,0,0,0,,
,Maxz,,9,1,1,1,0,0,0,0,0,0,,
,lotuscore,,1,1,1,1,0,0,0,0,0,0,,
,Trollmann,,11,1,1,1,0,0,0,0,0,0,,
,Rubyinfushrite,,1,1,1,1,0,0,0,0,0,0,,
,Olymp,,8,1,1,1,0,0,0,0,0,0,,
,Njoiyt,,4,1,1,1,0,0,0,0,0,0,,
,Fatalist242,,4,1,1,1,0,0,0,0,0,0,,
,helanhalvan,,1,1,1,1,0,0,0,0,0,0,,
,RexTo,,5,1,1,1,0,0,0,0,0,0,,
,fice,,10,1,1,1,0,0,0,0,0,0,,
,Yompster,,9,1,1,1,0,0,0,0,0,0,,
,Lezuziusz,,12,1,1,1,0,0,0,0,0,0,,
,DisgustingHuman,,9,1,1,1,0,0,0,0,0,0,,
,Sir Shakerton,,8,1,1,1,0,0,0,0,0,0,,
,Iceras81,,1,1,1,1,0,0,0,0,0,0,,
,Snottysnake,,10,1,1,1,0,0,0,0,0,0,,
,orestese,,1,1,1,1,0,0,0,0,0,0,,
,Claume1125,,5,1,1,1,0,0,0,0,0,0,,
,Грумвол,,12,1,1,1,0,0,0,0,0,0,,
,frozenjoker,,1,1,1,1,0,0,0,0,0,0,,
,£,,10,1,1,1,0,0,0,0,0,0,,
,vadim1105,,8,1,1,1,0,0,0,0,0,0,,
,PerfectV,,12,1,1,1,0,0,0,0,0,0,,
,mrcalhou,,3,1,1,1,0,0,0,0,0,0,,
,Bermand2.0,,9,1,1,1,0,0,0,0,0,0,,
,matt690,,7,1,1,1,0,0,0,0,0,0,,
,bwindi,,7,1,1,1,0,0,0,0,0,0,,
,cuisine666,,1,1,1,1,0,0,0,0,0,0,,
,Chompetto,,8,1,1,1,0,0,0,0,0,0,,
,ShkafKupe,,8,1,1,1,0,0,0,0,0,0,,
,Cryptotastic,,12,1,1,1,0,0,0,0,0,0,,
,Roni,,1,1,1,1,0,0,0,0,0,0,,
,Staff Phyre,,4,1,1,1,0,0,0,0,0,0,,
,SneezyDwarf,,8,1,1,1,0,0,0,0,0,0,,
,Lucky7,,4,1,1,1,0,0,0,0,0,0,,
,TumbiBlake,,1,1,1,1,0,0,0,0,0,0,,
,maovader888,,6,1,1,1,0,0,0,0,0,0,,
,prishepofff,,6,1,1,1,0,0,0,0,0,0,,
,Bakdaulet,,1,1,1,1,0,0,0,0,0,0,,
,karabas666,,9,1,1,1,0,0,0,0,0,0,,
,Axoneq,,2,1,1,1,0,0,0,0,0,0,,
,ukelelelover,,8,1,1,1,0,0,0,0,0,0,,
,H1c0,,2,1,1,1,0,0,0,0,0,0,,
,Girthymanblade,,1,1,1,1,0,0,0,0,0,0,,
,Lanari,,2,1,1,1,0,0,0,0,0,0,,
,concordman,,4,1,1,1,0,0,0,0,0,0,,
,PeterD,,8,1,1,1,0,0,0,0,0,0,,
,liuke96player,,12,1,1,1,0,0,0,0,0,0,,
,furryballs,,9,1,1,1,0,0,0,0,0,0,,
,Hungrycoyote,,1,1,1,1,0,0,0,0,0,0,,
,Michellie420,,3,1,1,1,0,0,0,0,0,0,,
,andreaskanel,,7,1,1,1,0,0,0,0,0,0,,
,salTorIousSIG,,2,1,1,1,0,0,0,0,0,0,,
,Kenzo_01k,,4,1,1,1,0,0,0,0,0,0,,
,cehu,,8,1,1,1,0,0,0,0,0,0,,
,GrafDrac,,1,1,1,1,0,0,0,0,0,0,,
,cblood152,,1,1,1,1,0,0,0,0,0,0,,
,IWaTaRA,,7,1,1,1,0,0,0,0,0,0,,
,BuidloBagins,,10,1,1,1,0,0,0,0,0,0,,
,nuclearmonk,,9,1,1,1,0,0,0,0,0,0,,
,Anthrose,,5,1,1,1,0,0,0,0,0,0,,
,Akiro,,6,1,1,1,0,0,0,0,0,0,,
,MORIQUEN,,6,1,1,1,0,0,0,0,0,0,,
,Zzodiacz,,10,1,1,1,0,0,0,0,0,0,,
,Dasrauscht,,5,1,1,1,0,0,0,0,0,0,,
,catello78,,7,1,1,1,0,0,0,0,0,0,,
,MasterMirror,,8,1,1,1,0,0,0,0,0,0,,
,Bobmynobster,,5,1,1,1,0,0,0,0,0,0,,
,Adamer72,,6,1,1,1,0,0,0,0,0,0,,
,Cryptotica,,1,1,1,1,0,0,0,0,0,0,,
,Dark_mango,,5,1,1,1,0,0,0,0,0,0,,
,MadMax,,10,1,1,1,0,0,0,0,0,0,,
,fullerideas,,5,1,1,1,0,0,0,0,0,0,,
,⅋,,4,1,1,1,0,0,0,0,0,0,,
,radi,,12,1,1,1,0,0,0,0,0,0,,
,Peiniger,,1,1,1,1,0,0,0,0,0,0,,
,BobFaceASDF,,1,1,1,1,0,0,0,0,0,0,,
,fuck_all,,8,1,1,1,0,0,0,0,0,0,,
,edisonvargas,,1,1,1,1,0,0,0,0,0,0,,
,1337_7um8l3r,,8,1,1,1,0,0,0,0,0,0,,
,Mlexon,,6,1,1,1,0,0,0,0,0,0,,
,Consol33,,7,1,1,1,0,0,0,0,0,0,,
,athlee,,9,1,1,1,0,0,0,0,0,0,,
,deadrxse,,4,1,1,1,0,0,0,0,0,0,,
,Jybrael87,,5,1,1,1,0,0,0,0,0,0,,
,Blain,,4,1,1,1,0,0,0,0,0,0,,
,Wushi,,5,1,1,1,0,0,0,0,0,0,,
,Ayrtemis,,3,1,1,1,0,0,0,0,0,0,,
,shadowkill{599],,4,1,1,1,0,0,0,0,0,0,,
,moon,,7,1,1,1,0,0,0,0,0,0,,
,Apexlion,,7,1,1,1,0,0,0,0,0,0,,
,shock,,10,1,1,1,0,0,0,0,0,0,,
,psyhadel,,8,1,1,1,0,0,0,0,0,0,,
,Capta1nhowdy,,5,1,1,1,0,0,0,0,0,0,,
,dr-nuker,,7,1,1,1,0,0,0,0,0,0,,
,Savagem1k3y,,1,1,1,1,0,0,0,0,0,0,,
,GUUNEREEN,,7,1,1,1,0,0,0,0,0,0,,
,Amzinglyrwarded,,4,1,1,1,0,0,0,0,0,0,,
,Tdr46,,5,1,1,1,0,0,0,0,0,0,,
,AnonCat,,7,1,1,1,0,0,0,0,0,0,,
,Bitsavage,,7,1,1,1,0,0,0,0,0,0,,
